product_prices,product_page_links,product_ids,image_links
19.99,/en_ca/productpage.1080403001.html,1080403001,"//lp2.hm.com/hmgoepprod?set=source[/31/f0/31f05694c51d2c74dc756181e0cbfd5efd3ae735.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1027819001.html,1027819001,"//lp2.hm.com/hmgoepprod?set=source[/8b/63/8b63526f5ac5779293726f3dd6ef24ef468d3c96.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1066508004.html,1066508004,"//lp2.hm.com/hmgoepprod?set=source[/3d/64/3d64618504966763aab65b991698c50fa9ff7147.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
27.99,/en_ca/productpage.1097023005.html,1097023005,"//lp2.hm.com/hmgoepprod?set=source[/64/f1/64f15392460163473cad13840f37c9be3a51ba59.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
40.99,/en_ca/productpage.1118913002.html,1118913002,"//lp2.hm.com/hmgoepprod?set=source[/f0/d6/f0d63bc1b2118130eb4e7ea6b884261e6f0ee572.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.0908466015.html,908466015,"//lp2.hm.com/hmgoepprod?set=source[/3a/a5/3aa500896c268207a8547c2f53b7fd63e8312316.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
40.99,/en_ca/productpage.0689014008.html,689014008,"//lp2.hm.com/hmgoepprod?set=source[/4e/b8/4eb89fd64e51a28969405b63671fe679cd7c1d04.jpg],origin[dam],category[kids_clothing_trousersjeans_trousers],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.0863853013.html,863853013,"//lp2.hm.com/hmgoepprod?set=source[/50/fc/50fc0678c8bd76d4311a68c1d363589ff6152840.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1068917003.html,1068917003,"//lp2.hm.com/hmgoepprod?set=source[/c2/6b/c26b0c48f3e3b5bd285bf199a17940a4c07c3e3a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1117120005.html,1117120005,"//lp2.hm.com/hmgoepprod?set=source[/d4/d0/d4d014c89fd70bda1c4d9cef42ec389c4582e46f.jpg],origin[dam],category[kids_clothing_tops_shirts_longsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1076256001.html,1076256001,"//lp2.hm.com/hmgoepprod?set=source[/10/98/10983b63d3334c005183a2f60097f02310ded000.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
22.99,/en_ca/productpage.1144320001.html,1144320001,"//lp2.hm.com/hmgoepprod?set=source[/3e/23/3e23a17ffc1cf24f9fc4429dbd206e854c5a318e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1021661023.html,1021661023,"//lp2.hm.com/hmgoepprod?set=source[/99/ba/99ba1dc587922c5a0c5f1e86751c6bd0c97bbe4e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1001876013.html,1001876013,"//lp2.hm.com/hmgoepprod?set=source[/dc/8f/dc8fea6ee8f25093d33783631248748c14578856.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1078850001.html,1078850001,"//lp2.hm.com/hmgoepprod?set=source[/a2/65/a2657fed4b7a8e4639064bfd746f3185f7fde7e0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1071077002.html,1071077002,"//lp2.hm.com/hmgoepprod?set=source[/97/a7/97a7be52fd811c6a74d8ca2b51db34d7909c65dc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1137138002.html,1137138002,"//lp2.hm.com/hmgoepprod?set=source[/ca/38/ca3849f6f7d5b8a5281f7f5a067138c9e3b2ee41.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1152181001.html,1152181001,"//lp2.hm.com/hmgoepprod?set=source[/cc/6f/cc6f891b3af46309bd5b82f01fe03decdc18da2d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1062019006.html,1062019006,"//lp2.hm.com/hmgoepprod?set=source[/e7/32/e732cfa530e7c15d730f17bea394a52416153a8a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.0443696074.html,443696074,"//lp2.hm.com/hmgoepprod?set=source[/4b/9c/4b9c215cdfd5425e90b92b2591b0cd62c6c38c34.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
22.99,/en_ca/productpage.0940977009.html,940977009,"//lp2.hm.com/hmgoepprod?set=source[/44/4a/444aa9c20ef0bff6ccae498db06cdbeaa26169ae.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1127117001.html,1127117001,"//lp2.hm.com/hmgoepprod?set=source[/32/51/3251c05b2825397578bab92a88d4a11c9e697464.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0756095004.html,756095004,"//lp2.hm.com/hmgoepprod?set=source[/8f/3c/8f3cb46cd9f3380c9300a6332c3fa08e4bbe6768.jpg],origin[dam],category[kids_girl8y_sockstights],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
12.99,/en_ca/productpage.1078530001.html,1078530001,"//lp2.hm.com/hmgoepprod?set=source[/11/43/1143539e3d6d79a5900d04536c5fd38e3132176e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
9.99,/en_ca/productpage.0597524040.html,597524040,"//lp2.hm.com/hmgoepprod?set=source[/14/d2/14d2777831b242618e29af945b5acc2c0e58cbda.jpg],origin[dam],category[kids_olderboys_clothing_tshirtsshirts_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1118999001.html,1118999001,"//lp2.hm.com/hmgoepprod?set=source[/10/14/1014cf10a13f24305988fcbce42e7b18f31152bd.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/main]"
12.99,/en_ca/productpage.1068781004.html,1068781004,"//lp2.hm.com/hmgoepprod?set=source[/07/0e/070e9e0b7ed651c1482cb7bdf898ae9cd59a0507.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1068840001.html,1068840001,"//lp2.hm.com/hmgoepprod?set=source[/98/4c/984cd728250ebe2c74c6250c9857679ff68ee0c4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1074055002.html,1074055002,"//lp2.hm.com/hmgoepprod?set=source[/9c/7b/9c7b70c339e36856194152fd03d83d87594d2108.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1078067003.html,1078067003,"//lp2.hm.com/hmgoepprod?set=source[/28/77/2877840a6e9b09f175eb9e0f69005ee160210e3a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1073185002.html,1073185002,"//lp2.hm.com/hmgoepprod?set=source[/df/19/df19242b04c4ded987fe79a6faf81c1230f09666.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
6.99,/en_ca/productpage.1023198019.html,1023198019,"//lp2.hm.com/hmgoepprod?set=source[/33/04/33041715b718495d6dac661bcd48b06c265152ce.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1076624008.html,1076624008,"//lp2.hm.com/hmgoepprod?set=source[/77/f4/77f4e3afcd2f7d54041b0ba8e2686ba7c4e0cd7c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1141861001.html,1141861001,"//lp2.hm.com/hmgoepprod?set=source[/31/85/3185d717fac1909790f0734b23f465849f8d576e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.0767126050.html,767126050,"//lp2.hm.com/hmgoepprod?set=source[/93/17/9317fb9a44576eb5d6354ee604e46175999d4fa3.jpg],origin[dam],category[kids_boys_clothing_underwear],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.0870115006.html,870115006,"//lp2.hm.com/hmgoepprod?set=source[/60/9a/609aa4fd9ac7ddf87bbcf4e1625ea799722896d9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.0477515021.html,477515021,"//lp2.hm.com/hmgoepprod?set=source[/f6/89/f6892ea2d05059eb56cbc5c0042c6dc148a1ab5c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
6.99,/en_ca/productpage.1078511005.html,1078511005,"//lp2.hm.com/hmgoepprod?set=source[/5c/9b/5c9b61bf65ac1dfe82bba0faf866c2782275c69a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1010406003.html,1010406003,"//lp2.hm.com/hmgoepprod?set=source[/32/b5/32b5d6df80422d134740656cb9132da1a5de47be.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1058287003.html,1058287003,"//lp2.hm.com/hmgoepprod?set=source[/66/70/6670b731a9b897252115296e01a84136ec8f0e49.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1078850002.html,1078850002,"//lp2.hm.com/hmgoepprod?set=source[/08/06/0806b568d17470f232caadbc19bcf828c9c257e1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1118845003.html,1118845003,"//lp2.hm.com/hmgoepprod?set=source[/31/16/3116af666667c357ceefeb76dc6016fde92a8cec.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1124234001.html,1124234001,"//lp2.hm.com/hmgoepprod?set=source[/21/81/2181a54910c90d1ee91c9cc326b1595bfb1af90b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1066382003.html,1066382003,"//lp2.hm.com/hmgoepprod?set=source[/44/79/4479b7168a5ec51ed9c19d6674791934a0188834.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
22.99,/en_ca/productpage.0530235063.html,530235063,"//lp2.hm.com/hmgoepprod?set=source[/56/6a/566abe0c9d206fea64b5698c1a7b5c1d12e2ca4e.jpg],origin[dam],category[kids_girls_clothing_underwear_briefs],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.0952304003.html,952304003,"//lp2.hm.com/hmgoepprod?set=source[/7e/74/7e742618cf261b6a8e8ca8d1b532f5daeb950628.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.0934668018.html,934668018,"//lp2.hm.com/hmgoepprod?set=source[/a4/14/a414f7f2a64fc5e22ab909e0ced0f46f0da177e0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1027819002.html,1027819002,"//lp2.hm.com/hmgoepprod?set=source[/8e/0b/8e0b8298bd93db0ec5589634bbf08d7ffbc5a133.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
32.99,/en_ca/productpage.1108793001.html,1108793001,"//lp2.hm.com/hmgoepprod?set=source[/9f/05/9f05a478838462cb943ee3baf280b7b42fd6d525.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1101960001.html,1101960001,"//lp2.hm.com/hmgoepprod?set=source[/59/6c/596ce54a74079063b877d392cecadefe1212f565.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.0767126056.html,767126056,"//lp2.hm.com/hmgoepprod?set=source[/a3/74/a3743649f362c152686eca40b38cd8a1f49a0179.jpg],origin[dam],category[kids_boys_clothing_underwear],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1097082002.html,1097082002,"//lp2.hm.com/hmgoepprod?set=source[/8f/6d/8f6dc03ee36176739d374b2e7166233d27163ae1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1035424013.html,1035424013,"//lp2.hm.com/hmgoepprod?set=source[/a9/4f/a94ffa210635ecb7bf2179b4beae36c1c84d5fd7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1126623002.html,1126623002,"//lp2.hm.com/hmgoepprod?set=source[/17/06/1706cfdfdd8ea95b6eeda68e9f6bc0f520ea6c59.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1066807001.html,1066807001,"//lp2.hm.com/hmgoepprod?set=source[/c0/1c/c01c0a5d98a3444175eab9f3b863c3abbafb122f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1064640005.html,1064640005,"//lp2.hm.com/hmgoepprod?set=source[/7f/70/7f709513d20157b6776d201f966e2b2f899a1015.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
40.99,/en_ca/productpage.0718731013.html,718731013,"//lp2.hm.com/hmgoepprod?set=source[/f2/bd/f2bd48874695044d6e0d3af07a6a5d1e211eedb5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1083106001.html,1083106001,"//lp2.hm.com/hmgoepprod?set=source[/07/67/076795cdcfad0649b3971172c5e0f29bee966b31.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
12.99,/en_ca/productpage.1022074002.html,1022074002,"//lp2.hm.com/hmgoepprod?set=source[/be/a4/bea4ef972c71df3b0494a2e3252cd8dde598ff0c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
9.99,/en_ca/productpage.1020122003.html,1020122003,"//lp2.hm.com/hmgoepprod?set=source[/4e/20/4e206ea9deb9b701653fdf65cde7690679d9095c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0817161021.html,817161021,"//lp2.hm.com/hmgoepprod?set=source[/7e/61/7e612870aa3020210d4bcb73252ee87e31d21630.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1097761002.html,1097761002,"//lp2.hm.com/hmgoepprod?set=source[/a2/a0/a2a07d70152f7e437c5dbf0638b051ca23b3b0a6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1071532001.html,1071532001,"//lp2.hm.com/hmgoepprod?set=source[/47/2c/472c9aa492a75fd9954a93a5386969d7d40d7bff.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
22.99,/en_ca/productpage.1045232002.html,1045232002,"//lp2.hm.com/hmgoepprod?set=source[/35/84/3584a4a8b6bd3708b92cdb4f8db867e361e27974.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0754018010.html,754018010,"//lp2.hm.com/hmgoepprod?set=source[/70/3e/703efc4832232ab641d5f24f3a573866380e1ad6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1066027002.html,1066027002,"//lp2.hm.com/hmgoepprod?set=source[/93/14/93146f8d457ccc23ab33490f7bc3535c8739e39b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
9.99,/en_ca/productpage.1036132001.html,1036132001,"//lp2.hm.com/hmgoepprod?set=source[/f2/fd/f2fda7663327a8f1f90b58169677377f49118b9a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.0989729007.html,989729007,"//lp2.hm.com/hmgoepprod?set=source[/59/01/5901ed32521fd8ed465952c6884438d772b2bc26.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1047141002.html,1047141002,"//lp2.hm.com/hmgoepprod?set=source[/a1/42/a14292d719802f3488a2e372c7ab2b5027cfbcf1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
40.99,/en_ca/productpage.1149418002.html,1149418002,"//lp2.hm.com/hmgoepprod?set=source[/3b/56/3b566483fdd505cff350f4e0ac421ff3591e560f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
12.99,/en_ca/productpage.1077648010.html,1077648010,"//lp2.hm.com/hmgoepprod?set=source[/08/c9/08c915e65004896e0401f915dc5698943e2e5a36.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0559139007.html,559139007,"//lp2.hm.com/hmgoepprod?set=source[/0a/22/0a2276047b21d4303b7eec70448db436f64fe773.jpg],origin[dam],category[kids_boys14y_jeans_pullon],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
12.99,/en_ca/productpage.1105606005.html,1105606005,"//lp2.hm.com/hmgoepprod?set=source[/3e/ac/3eac7fa3d32d38dd7fe0e931efe8891e80cfc2b6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1038442003.html,1038442003,"//lp2.hm.com/hmgoepprod?set=source[/09/9b/099b557ff30867cb979d884d3a6703f3ef8d18fb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
22.99,/en_ca/productpage.1101542003.html,1101542003,"//lp2.hm.com/hmgoepprod?set=source[/f8/ca/f8ca05be2c27ed80be8b35dd270700baab68cca4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
40.99,/en_ca/productpage.1027051003.html,1027051003,"//lp2.hm.com/hmgoepprod?set=source[/4c/eb/4cebc533abef236a3e4e76e4f120c26b68e0dc1c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1061519002.html,1061519002,"//lp2.hm.com/hmgoepprod?set=source[/67/95/67952a84e9e8d2d0de164ed2ff8bf198d5cc6715.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1025257002.html,1025257002,"//lp2.hm.com/hmgoepprod?set=source[/e5/c7/e5c76b72f6dae6aab48d5d9d4ab97a056717a7f6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
12.99,/en_ca/productpage.0978263001.html,978263001,"//lp2.hm.com/hmgoepprod?set=source[/b1/12/b112af2cb698c7c21b71a241f9e1c764ee50ac21.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.0860773017.html,860773017,"//lp2.hm.com/hmgoepprod?set=source[/49/16/49161766b3c6e0b6f0ced527b29871bf162c230a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1128800001.html,1128800001,"//lp2.hm.com/hmgoepprod?set=source[/62/50/6250f599ecd9d23c1ad065cacf9bd77a97519384.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
34.99,/en_ca/productpage.0880164003.html,880164003,"//lp2.hm.com/hmgoepprod?set=source[/2a/84/2a8422561e064f48d11b8d6d685bd57f27c50c9d.jpg],origin[dam],category[kids_girl14y_sportswear],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1084273001.html,1084273001,"//lp2.hm.com/hmgoepprod?set=source[/6e/20/6e20d3fc6ebe678fd344fcac73e44a090d4e0050.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
40.99,/en_ca/productpage.1007466011.html,1007466011,"//lp2.hm.com/hmgoepprod?set=source[/c0/12/c0129ac224ceb58ee0693d32c2dcc91dfe2e54c7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
7.99,/en_ca/productpage.1017708001.html,1017708001,"//lp2.hm.com/hmgoepprod?set=source[/e9/4d/e94d5417e01e9d6a801c419144e219cc06a8c683.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1094700002.html,1094700002,"//lp2.hm.com/hmgoepprod?set=source[/ec/78/ec780430dec0a60444d03b5e67c256063f25ffe0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1006272002.html,1006272002,"//lp2.hm.com/hmgoepprod?set=source[/5b/87/5b871eb400b6ac02faa318328b6d50ba82f2fe88.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1071792016.html,1071792016,"//lp2.hm.com/hmgoepprod?set=source[/ac/c5/acc523a0ed9c1a58434274b7720e0dcd6a06c557.jpg],origin[dam],category[kids_oldergirls_clothing_topstshirts_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1074073001.html,1074073001,"//lp2.hm.com/hmgoepprod?set=source[/06/71/0671b59f270c96022c1e69ce480702e1528dc9c8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0827663013.html,827663013,"//lp2.hm.com/hmgoepprod?set=source[/b1/12/b11278bf43fa27cdec735500cf64f3c58eb2c8f0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0924135034.html,924135034,"//lp2.hm.com/hmgoepprod?set=source[/ec/08/ec08cb802c822d4f073ba5dbbd983fe318e4aa13.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1070040008.html,1070040008,"//lp2.hm.com/hmgoepprod?set=source[/61/2d/612dd4076aaa216d2ab69c5455cfb36943ef3d41.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
6.99,/en_ca/productpage.0918020013.html,918020013,"//lp2.hm.com/hmgoepprod?set=source[/3f/b1/3fb13a21e2d748b5721c8bdcfe89f53a7f962fb7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.0886628012.html,886628012,"//lp2.hm.com/hmgoepprod?set=source[/6a/33/6a3398f7dcaf847a0d49889ff38973cb4f242839.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1081647003.html,1081647003,"//lp2.hm.com/hmgoepprod?set=source[/c9/93/c9939015f085d618481331b49b0b1c2820d82caa.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
13.99,/en_ca/productpage.0487207027.html,487207027,"//lp2.hm.com/hmgoepprod?set=source[/10/e1/10e19ef825c5d022c1a2908313792bba5ad3c867.jpg],origin[dam],category[kids_boys_clothing_socks],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0488016039.html,488016039,"//lp2.hm.com/hmgoepprod?set=source[/19/a9/19a9ba8a2ac726e3e3f5222de380bdb5e7a8dac6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1037626001.html,1037626001,"//lp2.hm.com/hmgoepprod?set=source[/72/21/72216b8ea816ddae30523fb661235f862dd17bfd.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
29.99,/en_ca/productpage.0926016012.html,926016012,"//lp2.hm.com/hmgoepprod?set=source[/28/e8/28e806b28d16e7cd9df09db25d189a10b71e98c5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1035406009.html,1035406009,"//lp2.hm.com/hmgoepprod?set=source[/f1/da/f1da8ecea3176f36e6faca8d9d947eaf35af8b27.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1104278001.html,1104278001,"//lp2.hm.com/hmgoepprod?set=source[/15/0b/150b5e7cada3293116fd9fd39b003fdd5570fe30.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1049281003.html,1049281003,"//lp2.hm.com/hmgoepprod?set=source[/c2/c6/c2c62fb58bf2c3a5d4437f3f31fe81398b925972.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1088266002.html,1088266002,"//lp2.hm.com/hmgoepprod?set=source[/ec/58/ec5845912006b341c38774118226083af3f6b259.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1123105001.html,1123105001,"//lp2.hm.com/hmgoepprod?set=source[/01/a1/01a1d27a4e0461f9b9ab10144b447ce2fa1c3e48.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]"
